0;0;9
1;0;5
2;0;5
3;0;3
4;0;9
5;0;5
6;0;5
7;0;1
8;0;5
9;0;5
10;0;5
11;0;1
12;0;5
13;0;5
14;0;5
15;0;7
0;1;8
1;1;5
2;1;7
3;1;12
4;1;6
5;1;13
6;1;3
7;1;12
8;1;5
9;1;5
10;1;5
11;1;4
12;1;5
13;1;1
14;1;3
15;1;11
0;2;10
1;2;9
2;2;5
3;2;1
4;2;1
5;2;7
6;2;10
7;2;9
8;2;5
9;2;5
10;2;1
11;2;5
12;2;3
13;2;10
14;2;10
15;2;10
0;3;10
1;3;10
2;3;11
3;3;10
4;3;12
5;3;1
6;3;4
7;3;6
8;3;9
9;3;3
10;3;12
11;3;3
12;3;10
13;3;10
14;3;8
15;3;6
0;4;10
1;4;10
2;4;10
3;4;8
4;4;5
5;4;2
6;4;9
7;4;7
8;4;14
9;4;10
10;4;11
11;4;12
12;4;2
13;4;10
14;4;8
15;4;3
0;5;10
1;5;14
2;5;10
3;5;10
4;5;11
5;5;8
6;5;6
7;5;9
8;5;3
9;5;12
10;5;0
11;5;5
12;5;2
13;5;10
14;5;10
15;5;10
0;6;8
1;6;5
2;6;4
3;6;0
4;6;6
5;6;10
6;6;9
7;6;6
8;6;12
9;6;3
10;6;10
11;6;11
12;6;14
13;6;12
14;6;2
15;6;10
0;7;8
1;7;5
2;7;3
3;7;8
4;7;3
5;7;10
6;7;12
7;7;1
8;7;3
9;7;8
10;7;6
11;7;10
12;7;9
13;7;5
14;7;6
15;7;10
0;8;10
1;8;11
2;8;10
3;8;10
4;8;10
5;8;12
6;8;3
7;8;12
8;8;6
9;8;10
10;8;9
11;8;6
12;8;10
13;8;9
14;8;5
15;8;2
0;9;10
1;9;8
2;9;2
3;9;10
4;9;12
5;9;3
6;9;12
7;9;5
8;9;5
9;9;6
10;9;10
11;9;9
12;9;6
13;9;10
14;9;11
15;9;10
0;10;8
1;10;2
2;10;10
3;10;8
4;10;5
5;10;4
6;10;5
7;10;5
8;10;5
9;10;5
10;10;2
11;10;12
12;10;5
13;10;2
14;10;12
15;10;2
0;11;10
1;11;10
2;11;10
3;11;10
4;11;13
5;11;1
6;11;5
7;11;1
8;11;5
9;11;3
10;11;10
11;11;9
12;11;1
13;11;0
14;11;3
15;11;10
0;12;10
1;12;12
2;12;2
3;12;10
4;12;13
5;12;0
6;12;1
7;12;4
8;12;1
9;12;6
10;12;14
11;12;10
12;12;10
13;12;10
14;12;10
15;12;10
0;13;12
1;13;5
2;13;0
3;13;0
4;13;7
5;13;10
6;13;10
7;13;9
8;13;0
9;13;5
10;13;5
11;13;0
12;13;6
13;13;14
14;13;8
15;13;6
0;14;9
1;14;5
2;14;6
3;14;12
4;14;5
5;14;6
6;14;8
7;14;2
8;14;12
9;14;5
10;14;5
11;14;0
12;14;1
13;14;5
14;14;4
15;14;7
0;15;12
1;15;5
2;15;5
3;15;5
4;15;5
5;15;5
6;15;6
7;15;12
8;15;5
9;15;5
10;15;5
11;15;6
12;15;12
13;15;5
14;15;5
15;15;7
